code_insee	Commune	Region	latitude	longitude	Population_Totale	Num_Region	Num_Dep	nbr_total_culturel	Nbre_culturels_N_habitants	Nbre culturels pour1000 habitants
30165.0	Méjannes-lès-Alès	Occitanie	44.10161097	4.15129605543	1256.0	76.0	30.0	1	0.7961783439490446	0.7961783439490446
30166.0	Meynes	Occitanie	43.8773658406	4.55418222492	2725.0	76.0	30.0	2	0.7339449541284404	0.7339449541284404
30167.0	Meyrannes	Occitanie	44.2779055654	4.15935326092	803.0	76.0	30.0	2	2.4906600249066004	2.4906600249066004
30168.0	Mialet	Occitanie	44.1249777837	3.93832235648	641.0	76.0	30.0	4	6.240249609984399	6.240249609984399
30169.0	Milhaud	Occitanie	43.7887623974	4.30911976796	6110.0	76.0	30.0	2	0.32733224222585927	0.32733224222585927
30170.0	Molières-Cavaillac	Occitanie	43.9707308268	3.571824012	939.0	76.0	30.0	1	1.0649627263045793	1.0649627263045793
30171.0	Molières-sur-Cèze	Occitanie	44.261353293	4.14846746114	1208.0	76.0	30.0	2	1.6556291390728477	1.6556291390728477
30172.0	Monoblet	Occitanie	43.9963876562	3.87875634436	785.0	76.0	30.0	2	2.5477707006369426	2.5477707006369426
30173.0	Mons	Occitanie	44.1210558749	4.17830623987	1798.0	76.0	30.0	3	1.6685205784204673	1.6685205784204673
30174.0	Montaren-et-Saint-Médiers	Occitanie	44.0446191857	4.38296878497	1425.0	76.0	30.0	2	1.4035087719298245	1.4035087719298245
30175.0	Montclus	Occitanie	44.2694461878	4.41823005524	182.0	76.0	30.0	2	10.989010989010989	10.0
30176.0	Montdardier	Occitanie	43.9336164212	3.57875988754	190.0	76.0	30.0	1	5.263157894736842	5.263157894736842
30177.0	Monteils	Occitanie	44.0893365296	4.18124085766	675.0	76.0	30.0	4	5.925925925925926	5.925925925925926
30178.0	Montfaucon	Occitanie	44.0783218138	4.74279403652	1555.0	76.0	30.0	1	0.6430868167202572	0.6430868167202572
30179.0	Montfrin	Occitanie	43.8750973783	4.59182307078	3178.0	76.0	30.0	5	1.5733165512901197	1.5733165512901197
30181.0	Montmirat	Occitanie	43.9030471279	4.117330808	492.0	76.0	30.0	2	4.065040650406504	4.065040650406504
30182.0	Montpezat	Occitanie	43.8539397379	4.15932886885	1418.0	76.0	30.0	2	1.4104372355430184	1.4104372355430184
30183.0	Moulézan	Occitanie	43.9255132059	4.12932302147	657.0	76.0	30.0	1	1.5220700152207	1.5220700152207
30184.0	Moussac	Occitanie	43.9775652657	4.23531660629	1575.0	76.0	30.0	3	1.9047619047619047	1.9047619047619047
30185.0	Mus	Occitanie	43.7371547201	4.20278682851	1567.0	76.0	30.0	1	0.6381620931716656	0.6381620931716656
30186.0	Nages-et-Solorgues	Occitanie	43.7870618178	4.2329725276	2161.0	76.0	30.0	4	1.8509949097639982	1.8509949097639982
30187.0	Navacelles	Occitanie	44.1655136913	4.23593579297	310.0	76.0	30.0	1	3.225806451612903	3.225806451612903
30189.0	Nîmes	Occitanie	43.844938394	4.34806796996	150335.0	76.0	30.0	136	0.9046462899524395	0.9046462899524395
30191.0	Orsan	Occitanie	44.1348287261	4.66522827508	1224.0	76.0	30.0	1	0.8169934640522876	0.8169934640522876
30193.0	Parignargues	Occitanie	43.8696516481	4.21350667303	696.0	76.0	30.0	1	1.4367816091954022	1.4367816091954022
30194.0	Peyremale	Occitanie	44.2970112153	4.05911180139	278.0	76.0	30.0	1	3.5971223021582737	3.5971223021582737
30196.0	Le Pin	Occitanie	44.089332023	4.53499161129	478.0	76.0	30.0	1	2.092050209205021	2.092050209205021
30198.0	Les Plantiers	Occitanie	44.108139948	3.71311936193	245.0	76.0	30.0	2	8.16326530612245	8.16326530612245
30200.0	Pompignan	Occitanie	43.8962167009	3.85986243613	943.0	76.0	30.0	1	1.0604453870625663	1.0604453870625663
30201.0	Ponteils-et-Brésis	Occitanie	44.3981409467	3.96697312804	381.0	76.0	30.0	3	7.874015748031496	7.874015748031496
30202.0	Pont-Saint-Esprit	Occitanie	44.2526637065	4.63901945786	10781.0	76.0	30.0	22	2.0406270290325574	2.0406270290325574
30203.0	Portes	Occitanie	44.2634305741	4.03867170883	330.0	76.0	30.0	1	3.0303030303030303	3.0303030303030303
30205.0	Pougnadoresse	Occitanie	44.0910913985	4.50932689497	259.0	76.0	30.0	1	3.8610038610038613	3.8610038610038613
30206.0	Poulx	Occitanie	43.9145982171	4.42394747626	4365.0	76.0	30.0	2	0.4581901489117984	0.4581901489117984
30207.0	Pouzilhac	Occitanie	44.0390457714	4.5813397789	759.0	76.0	30.0	2	2.635046113306983	2.635046113306983
30209.0	Pujaut	Occitanie	43.9993699011	4.76481099943	4041.0	76.0	30.0	1	0.24746349913387775	0.24746349913387775
30210.0	Quissac	Occitanie	43.9179934684	3.99722251825	3406.0	76.0	30.0	2	0.5871990604815032	0.5871990604815032
30211.0	Redessan	Occitanie	43.8345466774	4.51298942933	4245.0	76.0	30.0	2	0.4711425206124853	0.4711425206124853
30212.0	Remoulins	Occitanie	43.9405719288	4.56488938699	2303.0	76.0	30.0	8	3.4737299174989147	3.4737299174989147
30214.0	Ribaute-les-Tavernes	Occitanie	44.0418878865	4.08501586323	2100.0	76.0	30.0	2	0.9523809523809523	0.9523809523809523
30215.0	Rivières	Occitanie	44.2144809997	4.28853303845	418.0	76.0	30.0	3	7.177033492822967	7.177033492822967
30217.0	Rochefort-du-Gard	Occitanie	43.9811688272	4.68155728487	8135.0	76.0	30.0	3	0.36877688998156116	0.36877688998156116
30219.0	Rogues	Occitanie	43.8787778933	3.5616521889	100.0	76.0	30.0	1	10.0	10.0
30221.0	Roquemaure	Occitanie	44.0414756862	4.7565701251	5582.0	76.0	30.0	6	1.0748835542816195	1.0748835542816195
30222.0	La Roque-sur-Cèze	Occitanie	44.1901881744	4.51851871798	184.0	76.0	30.0	2	10.869565217391305	10.0
30223.0	Rousson	Occitanie	44.1972122109	4.15147892026	4475.0	76.0	30.0	4	0.893854748603352	0.893854748603352
30225.0	Sabran	Occitanie	44.1502616277	4.5512334639	1654.0	76.0	30.0	2	1.2091898428053203	1.2091898428053203
30226.0	Saint-Alexandre	Occitanie	44.2239447184	4.63170135907	1280.0	76.0	30.0	1	0.78125	0.78125
30227.0	Saint-Ambroix	Occitanie	44.2524583659	4.19418573198	3402.0	76.0	30.0	2	0.5878894767783657	0.5878894767783657
30228.0	Sainte-Anastasie	Occitanie	43.9319120085	4.34202199629	1776.0	76.0	30.0	4	2.2522522522522523	2.2522522522522523
30229.0	Saint-André-de-Majencoules	Occitanie	44.0274774754	3.67645577466	611.0	76.0	30.0	3	4.909983633387888	4.909983633387888
30230.0	Saint-André-de-Roquepertuis	Occitanie	44.240660437	4.44801510807	600.0	76.0	30.0	1	1.6666666666666667	1.6666666666666667
30231.0	Saint-André-de-Valborgne	Occitanie	44.1476476774	3.68551072033	362.0	76.0	30.0	3	8.287292817679557	8.287292817679557
30233.0	Saint-Bauzély	Occitanie	43.9219966134	4.19218594435	678.0	76.0	30.0	1	1.4749262536873156	1.4749262536873156
30234.0	Saint-Bénézet	Occitanie	43.9911168428	4.13585383193	292.0	76.0	30.0	1	3.4246575342465753	3.4246575342465753
30235.0	Saint-Bonnet-du-Gard	Occitanie	43.9271833861	4.53872495872	846.0	76.0	30.0	3	3.5460992907801416	3.5460992907801416
30236.0	Saint-Bonnet-de-Salendrinque	Occitanie	44.0361215826	3.8716582524	121.0	76.0	30.0	1	8.264462809917356	8.264462809917356
30237.0	Saint-Brès	Occitanie	44.2826357657	4.19801867404	675.0	76.0	30.0	1	1.4814814814814814	1.4814814814814814
30239.0	Sainte-Cécile-d'Andorge	Occitanie	44.2612523618	3.98352862415	556.0	76.0	30.0	1	1.7985611510791368	1.7985611510791368
30241.0	Saint-Chaptes	Occitanie	43.9676006581	4.2748195399	2041.0	76.0	30.0	3	1.4698677119059285	1.4698677119059285
30243.0	Saint-Christol-lez-Alès	Occitanie	44.0837854635	4.0766500677	7303.0	76.0	30.0	3	0.41079008626591806	0.41079008626591806
30245.0	Saint-Côme-et-Maruéjols	Occitanie	43.8311717606	4.18822528852	809.0	76.0	30.0	3	3.708281829419036	3.708281829419036
30247.0	Saint-Denis	Occitanie	44.2378320115	4.24892271537	302.0	76.0	30.0	1	3.3112582781456954	3.3112582781456954
30248.0	Saint-Dézéry	Occitanie	43.9956592044	4.26527748265	472.0	76.0	30.0	1	2.1186440677966103	2.1186440677966103
30249.0	Saint-Dionisy	Occitanie	43.8046137629	4.22332689655	1098.0	76.0	30.0	3	2.73224043715847	2.73224043715847
30250.0	Saint-Étienne-de-l'Olm	Occitanie	44.0631842726	4.183408258	402.0	76.0	30.0	1	2.487562189054726	2.487562189054726
30251.0	Saint-Étienne-des-Sorts	Occitanie	44.178936222	4.70010353904	549.0	76.0	30.0	1	1.8214936247723132	1.8214936247723132
30252.0	Saint-Félix-de-Pallières	Occitanie	44.0231873129	3.92590252525	213.0	76.0	30.0	1	4.694835680751174	4.694835680751174
30253.0	Saint-Florent-sur-Auzonnet	Occitanie	44.2374003099	4.1069464512	1197.0	76.0	30.0	1	0.835421888053467	0.835421888053467
30254.0	Saint-Geniès-de-Comolas	Occitanie	44.0657349298	4.73124185894	2045.0	76.0	30.0	1	0.4889975550122249	0.4889975550122249
30255.0	Saint-Geniès-de-Malgoirès	Occitanie	43.94623194	4.2131714959	3159.0	76.0	30.0	1	0.31655587211142766	0.31655587211142766
30256.0	Saint-Gervais	Occitanie	44.1950468347	4.5792517041	809.0	76.0	30.0	1	1.2360939431396785	1.2360939431396785
30257.0	Saint-Gervasy	Occitanie	43.8745230811	4.46960919044	2021.0	76.0	30.0	2	0.9896091044037606	0.9896091044037606
30258.0	Saint-Gilles	Occitanie	43.6582880911	4.4077842781	14391.0	76.0	30.0	21	1.4592453616843861	1.4592453616843861
30259.0	Saint-Hilaire-de-Brethmas	Occitanie	44.0920759418	4.12381898108	4700.0	76.0	30.0	3	0.6382978723404255	0.6382978723404255
30260.0	Saint-Hilaire-d'Ozilhan	Occitanie	43.9723003096	4.59999456727	1134.0	76.0	30.0	1	0.8818342151675485	0.8818342151675485
30261.0	Saint-Hippolyte-de-Caton	Occitanie	44.0722209366	4.20182055496	263.0	76.0	30.0	1	3.802281368821293	3.802281368821293
30262.0	Saint-Hippolyte-de-Montaigu	Occitanie	44.033439579	4.49431949045	262.0	76.0	30.0	1	3.8167938931297707	3.8167938931297707
30263.0	Saint-Hippolyte-du-Fort	Occitanie	43.9541335722	3.85306084784	3881.0	76.0	30.0	5	1.2883277505797477	1.2883277505797477
30264.0	Saint-Jean-de-Ceyrargues	Occitanie	44.0547404287	4.22631388818	179.0	76.0	30.0	1	5.58659217877095	5.58659217877095
30266.0	Saint-Jean-de-Maruéjols-et-Avéjan	Occitanie	44.2671009093	4.30048021617	863.0	76.0	30.0	2	2.317497103128621	2.317497103128621
30267.0	Saint-Jean-de-Serres	Occitanie	43.9898474305	4.0762512043	536.0	76.0	30.0	1	1.8656716417910448	1.8656716417910448
30268.0	Saint-Jean-de-Valériscle	Occitanie	44.2344720067	4.14029617463	614.0	76.0	30.0	1	1.6286644951140066	1.6286644951140066
30269.0	Saint-Jean-du-Gard	Occitanie	44.1071750382	3.87785905992	2653.0	76.0	30.0	7	2.638522427440633	2.638522427440633
30270.0	Saint-Jean-du-Pin	Occitanie	44.1164232741	4.0327398577	1584.0	76.0	30.0	1	0.6313131313131314	0.6313131313131314
30271.0	Saint-Julien-de-Cassagnas	Occitanie	44.2129255988	4.20424257202	742.0	76.0	30.0	1	1.3477088948787064	1.3477088948787064
30273.0	Saint-Julien-de-Peyrolas	Occitanie	44.2832227467	4.56872809849	1489.0	76.0	30.0	1	0.671591672263264	0.671591672263264
30274.0	Saint-Julien-les-Rosiers	Occitanie	44.1899717344	4.10039832397	3498.0	76.0	30.0	1	0.2858776443682104	0.2858776443682104
30275.0	Saint-Just-et-Vacquières	Occitanie	44.1005216678	4.23587499395	328.0	76.0	30.0	1	3.048780487804878	3.048780487804878
30276.0	Saint-Laurent-d'Aigouze	Occitanie	43.5704667383	4.24257576884	3651.0	76.0	30.0	6	1.6433853738701725	1.6433853738701725
30278.0	Saint-Laurent-des-Arbres	Occitanie	44.0556997374	4.69243062934	3049.0	76.0	30.0	3	0.9839291571006887	0.9839291571006887
30279.0	Saint-Laurent-la-Vernède	Occitanie	44.1117248991	4.4613624707	707.0	76.0	30.0	2	2.828854314002829	2.828854314002829
30280.0	Saint-Laurent-le-Minier	Occitanie	43.9251433166	3.65288683571	379.0	76.0	30.0	2	5.277044854881266	5.277044854881266
30281.0	Saint-Mamert-du-Gard	Occitanie	43.883428013	4.17283448952	1661.0	76.0	30.0	1	0.6020469596628537	0.6020469596628537
30282.0	Saint-Marcel-de-Careiret	Occitanie	44.1419755663	4.4845481491	895.0	76.0	30.0	1	1.1173184357541899	1.1173184357541899
30284.0	Saint-Martin-de-Valgalgues	Occitanie	44.1658828602	4.0750003608	4666.0	76.0	30.0	1	0.2143163309044149	0.2143163309044149
30285.0	Saint-Maurice-de-Cazevieille	Occitanie	44.0353174953	4.24315062055	778.0	76.0	30.0	1	1.2853470437017993	1.2853470437017993
30286.0	Saint-Maximin	Occitanie	43.9881019257	4.45516450439	813.0	76.0	30.0	2	2.4600246002460024	2.4600246002460024
30287.0	Saint-Michel-d'Euzet	Occitanie	44.2062878701	4.55120347402	698.0	76.0	30.0	1	1.4326647564469914	1.4326647564469914
30288.0	Saint-Nazaire	Occitanie	44.2000873648	4.62191805958	1301.0	76.0	30.0	1	0.7686395080707148	0.7686395080707148
30290.0	Saint-Paulet-de-Caisson	Occitanie	44.2607888624	4.58682211598	1923.0	76.0	30.0	3	1.5600624024960998	1.5600624024960998
30291.0	Saint-Paul-la-Coste	Occitanie	44.1540122871	3.97020875804	322.0	76.0	30.0	1	3.105590062111801	3.105590062111801
30292.0	Saint-Pons-la-Calm	Occitanie	44.0990342324	4.55422780097	496.0	76.0	30.0	1	2.0161290322580645	2.0161290322580645
30293.0	Saint-Privat-de-Champclos	Occitanie	44.2763763526	4.35555026236	352.0	76.0	30.0	1	2.840909090909091	2.840909090909091
30294.0	Saint-Privat-des-Vieux	Occitanie	44.1416859983	4.13063351815	5585.0	76.0	30.0	1	0.1790510295434199	0.1790510295434199
30295.0	Saint-Quentin-la-Poterie	Occitanie	44.057337074	4.43872425053	3110.0	76.0	30.0	2	0.6430868167202572	0.6430868167202572
30296.0	Saint-Roman-de-Codières	Occitanie	44.0123424811	3.77355392484	167.0	76.0	30.0	2	11.976047904191617	10.0
30298.0	Saint-Sébastien-d'Aigrefeuille	Occitanie	44.1146870465	3.99030045103	516.0	76.0	30.0	1	1.937984496124031	1.937984496124031
30299.0	Saint-Siffret	Occitanie	44.0153596124	4.46857345963	1164.0	76.0	30.0	1	0.8591065292096219	0.8591065292096219
30300.0	Saint-Théodorit	Occitanie	43.9433900871	4.08343704008	558.0	76.0	30.0	1	1.7921146953405018	1.7921146953405018
30301.0	Saint-Victor-des-Oules	Occitanie	44.0432790146	4.4844159444	320.0	76.0	30.0	2	6.25	6.25
30302.0	Saint-Victor-la-Coste	Occitanie	44.0551218504	4.64162593876	2255.0	76.0	30.0	6	2.6607538802660753	2.6607538802660753
30303.0	Saint-Victor-de-Malcap	Occitanie	44.2544238833	4.23077320622	849.0	76.0	30.0	1	1.1778563015312131	1.1778563015312131
30305.0	Salindres	Occitanie	44.1650140999	4.16135836746	3707.0	76.0	30.0	1	0.2697599136768276	0.2697599136768276
30306.0	Salinelles	Occitanie	43.8113201948	4.06673339715	562.0	76.0	30.0	2	3.558718861209964	3.558718861209964
30307.0	Les Salles-du-Gardon	Occitanie	44.194603836	4.01746803987	2475.0	76.0	30.0	3	1.2121212121212122	1.2121212121212122
30308.0	Sanilhac-Sagriès	Occitanie	43.9548767362	4.4196061912	861.0	76.0	30.0	1	1.1614401858304297	1.1614401858304297
30309.0	Sardan	Occitanie	43.8666268066	4.03456687975	353.0	76.0	30.0	2	5.6657223796034	5.6657223796034
30310.0	Saumane	Occitanie	44.1191109205	3.76891045379	294.0	76.0	30.0	1	3.401360544217687	3.401360544217687
30311.0	Sauve	Occitanie	43.9373635895	3.95465985604	1950.0	76.0	30.0	6	3.076923076923077	3.076923076923077
30312.0	Sauveterre	Occitanie	44.0168058845	4.80890320388	2073.0	76.0	30.0	1	0.482392667631452	0.482392667631452
30313.0	Sauzet	Occitanie	43.962257461	4.21739461052	810.0	76.0	30.0	1	1.2345679012345678	1.2345679012345678
30315.0	Saze	Occitanie	43.9447000008	4.69826538851	2143.0	76.0	30.0	2	0.9332711152589828	0.9332711152589828
30316.0	Sénéchas	Occitanie	44.3355438753	4.00159676417	247.0	76.0	30.0	1	4.048582995951417	4.048582995951417
30317.0	Sernhac	Occitanie	43.9119026242	4.56096710639	1809.0	76.0	30.0	2	1.1055831951354338	1.1055831951354338
30320.0	Seynes	Occitanie	44.1120676608	4.29388522611	167.0	76.0	30.0	1	5.9880239520958085	5.9880239520958085
30321.0	Sommières	Occitanie	43.7756118498	4.08232743857	5098.0	76.0	30.0	7	1.3730874852883483	1.3730874852883483
30322.0	Soudorgues	Occitanie	44.0661076711	3.80654189355	273.0	76.0	30.0	1	3.663003663003663	3.663003663003663
30323.0	Soustelle	Occitanie	44.1724100561	4.00032794354	123.0	76.0	30.0	1	8.130081300813009	8.130081300813009
30324.0	Souvignargues	Occitanie	43.8195872223	4.13553347163	925.0	76.0	30.0	4	4.324324324324325	4.324324324324325
30325.0	Sumène	Occitanie	43.9885776737	3.73217518553	1324.0	76.0	30.0	2	1.5105740181268883	1.5105740181268883
30326.0	Tavel	Occitanie	44.0091067079	4.69193151611	2078.0	76.0	30.0	2	0.9624639076034649	0.9624639076034649
30327.0	Tharaux	Occitanie	44.2419428616	4.32299911725	53.0	76.0	30.0	2	37.73584905660377	10.0
30328.0	Théziers	Occitanie	43.9037474433	4.6260789572	1065.0	76.0	30.0	2	1.8779342723004695	1.8779342723004695
30329.0	Thoiras	Occitanie	44.0651729545	3.92069060431	450.0	76.0	30.0	1	2.2222222222222223	2.2222222222222223
30330.0	Tornac	Occitanie	44.0186321006	3.98505349689	971.0	76.0	30.0	3	3.089598352214212	3.089598352214212
30331.0	Tresques	Occitanie	44.116981743	4.59282307489	1842.0	76.0	30.0	2	1.0857763300760044	1.0857763300760044
30332.0	Trèves	Occitanie	44.0700313449	3.39129875689	112.0	76.0	30.0	2	17.857142857142858	10.0
30333.0	Uchaud	Occitanie	43.7590865488	4.26505748262	4807.0	76.0	30.0	2	0.4160599126274183	0.4160599126274183
30334.0	Uzès	Occitanie	44.0136590402	4.41600031556	8710.0	76.0	30.0	51	5.855338691159587	5.855338691159587
30336.0	Vallabrègues	Occitanie	43.8567379511	4.63352025788	1391.0	76.0	30.0	1	0.7189072609633358	0.7189072609633358
30337.0	Vallabrix	Occitanie	44.0656231815	4.48392568742	421.0	76.0	30.0	2	4.750593824228028	4.750593824228028
30339.0	Val-d'Aigoual	Occitanie	44.0875534961	3.61946476562	1446.0	76.0	30.0	3	2.074688796680498	2.074688796680498
30340.0	Valliguières	Occitanie	44.0080792047	4.58999068542	642.0	76.0	30.0	3	4.672897196261682	4.672897196261682
30341.0	Vauvert	Occitanie	43.6258468531	4.30597093294	11877.0	76.0	30.0	6	0.5051780752715332	0.5051780752715332
30342.0	Vénéjan	Occitanie	44.198514501	4.66816449365	1304.0	76.0	30.0	3	2.3006134969325154	2.3006134969325154
30344.0	Vergèze	Occitanie	43.7375360363	4.23360990528	5694.0	76.0	30.0	3	0.5268703898840885	0.5268703898840885
30345.0	La Vernarède	Occitanie	44.2842521059	4.00752178813	351.0	76.0	30.0	1	2.849002849002849	2.849002849002849
30346.0	Vers-Pont-du-Gard	Occitanie	43.9668458822	4.51945060223	1807.0	76.0	30.0	10	5.534034311012728	5.534034311012728
30347.0	Vestric-et-Candiac	Occitanie	43.7360708726	4.26452194567	1361.0	76.0	30.0	3	2.204261572373255	2.204261572373255
30348.0	Vézénobres	Occitanie	44.0510480255	4.13455182602	1939.0	76.0	30.0	5	2.57864878803507	2.57864878803507
30349.0	Vic-le-Fesq	Occitanie	43.8679462707	4.07716172546	574.0	76.0	30.0	2	3.484320557491289	3.484320557491289
30350.0	Le Vigan	Occitanie	43.9886565575	3.62522883405	3821.0	76.0	30.0	10	2.6171159382360636	2.6171159382360636
30351.0	Villeneuve-lès-Avignon	Occitanie	43.9771673582	4.79466040665	12967.0	76.0	30.0	34	2.6220405645099096	2.6220405645099096
30352.0	Villevieille	Occitanie	43.7960985026	4.10074898591	1876.0	76.0	30.0	6	3.1982942430703623	3.1982942430703623
30353.0	Vissec	Occitanie	43.8965012071	3.45303005726	67.0	76.0	30.0	1	14.925373134328359	10.0
30354.0	Montagnac	Occitanie	43.9375478225	4.1527019626	219.0	76.0	30.0	2	9.1324200913242	9.1324200913242
30355.0	Saint-Paul-les-Fonts	Occitanie	44.0756512513	4.61675819093	1055.0	76.0	30.0	1	0.9478672985781991	0.9478672985781991
30356.0	Rodilhan	Occitanie	43.825503937	4.43410669109	2986.0	76.0	30.0	3	1.0046885465505693	1.0046885465505693
31002.0	Aignes	Occitanie	43.3349232679	1.58645774821	244.0	76.0	31.0	1	4.0983606557377055	4.0983606557377055
31003.0	Aigrefeuille	Occitanie	43.5693635882	1.58421445375	1310.0	76.0	31.0	1	0.7633587786259541	0.7633587786259541
31004.0	Ayguesvives	Occitanie	43.4290243945	1.59439448927	2831.0	76.0	31.0	3	1.0596962204168139	1.0596962204168139
31005.0	Alan	Occitanie	43.2200878042	0.927625726585	295.0	76.0	31.0	3	10.169491525423728	10.0
31011.0	Arbas	Occitanie	42.9925595052	0.905628547412	288.0	76.0	31.0	1	3.472222222222222	3.472222222222222
31020.0	Aspet	Occitanie	43.0114092218	0.805918611708	959.0	76.0	31.0	2	2.0855057351407718	2.0855057351407718
31021.0	Aspret-Sarrat	Occitanie	43.0698319191	0.720036788419	129.0	76.0	31.0	1	7.751937984496124	7.751937984496124
31022.0	Aucamville	Occitanie	43.6713968117	1.42370910767	9447.0	76.0	31.0	2	0.21170742034508308	0.21170742034508308
31023.0	Aulon	Occitanie	43.190035341	0.813417936999	318.0	76.0	31.0	1	3.1446540880503147	3.1446540880503147
31024.0	Auragne	Occitanie	43.3912857783	1.50909342818	457.0	76.0	31.0	1	2.1881838074398248	2.1881838074398248
31025.0	Aureville	Occitanie	43.4804161473	1.45712269625	1025.0	76.0	31.0	1	0.975609756097561	0.975609756097561
31026.0	Auriac-sur-Vendinelle	Occitanie	43.519408834	1.82440314638	1091.0	76.0	31.0	2	1.8331805682859763	1.8331805682859763
31028.0	Aurignac	Occitanie	43.2137172821	0.871496161348	1312.0	76.0	31.0	7	5.335365853658537	5.335365853658537
31029.0	Aurin	Occitanie	43.5351953574	1.68120009719	349.0	76.0	31.0	1	2.865329512893983	2.865329512893983
31032.0	Aussonne	Occitanie	43.6836034494	1.32887054853	7561.0	76.0	31.0	2	0.264515275757175	0.264515275757175
31033.0	Auterive	Occitanie	43.3595991576	1.47742796554	10259.0	76.0	31.0	3	0.29242616239399555	0.29242616239399555
31035.0	Auzeville-Tolosane	Occitanie	43.5286122552	1.48721978973	4485.0	76.0	31.0	2	0.4459308807134894	0.4459308807134894
31036.0	Auzielle	Occitanie	43.540140769	1.56831984014	1654.0	76.0	31.0	3	1.8137847642079807	1.8137847642079807
31037.0	Avignonet-Lauragais	Occitanie	43.3769712959	1.77272704833	1640.0	76.0	31.0	3	1.829268292682927	1.829268292682927
31038.0	Azas	Occitanie	43.7200477116	1.67437358788	684.0	76.0	31.0	1	1.461988304093567	1.461988304093567
31042.0	Bagnères-de-Luchon	Occitanie	42.736147731	0.626640395614	2312.0	76.0	31.0	16	6.920415224913495	6.920415224913495
31044.0	Balma	Occitanie	43.6115258731	1.50459138348	17677.0	76.0	31.0	4	0.22628274028398485	0.22628274028398485
31045.0	Barbazan	Occitanie	43.0349167562	0.621843270665	510.0	76.0	31.0	1	1.9607843137254901	1.9607843137254901
31048.0	Baziège	Occitanie	43.4622367436	1.62799581298	3571.0	76.0	31.0	4	1.1201344161299356	1.1201344161299356
31049.0	Bazus	Occitanie	43.7357441741	1.51960464279	614.0	76.0	31.0	1	1.6286644951140066	1.6286644951140066
31050.0	Beauchalot	Occitanie	43.1144562142	0.869747129853	653.0	76.0	31.0	1	1.5313935681470139	1.5313935681470139
31051.0	Beaufort	Occitanie	43.4548618098	1.10650961074	487.0	76.0	31.0	1	2.053388090349076	2.053388090349076
31052.0	Beaumont-sur-Lèze	Occitanie	43.3798440302	1.35610208847	1653.0	76.0	31.0	1	0.604960677555959	0.604960677555959
31056.0	Beauzelle	Occitanie	43.667783714	1.37408906279	7739.0	76.0	31.0	3	0.3876469828143171	0.3876469828143171
31057.0	Belberaud	Occitanie	43.5037794316	1.56972339327	1589.0	76.0	31.0	2	1.2586532410320956	1.2586532410320956
31059.0	Belbèze-en-Comminges	Occitanie	43.133868235	1.02965888187	120.0	76.0	31.0	1	8.333333333333334	8.333333333333334
31064.0	Benque-Dessous-et-Dessus	Occitanie	42.8204320616	0.541783667805	29.0	76.0	31.0	2	68.9655172413793	10.0
31065.0	Bérat	Occitanie	43.377910708	1.17131231039	3137.0	76.0	31.0	1	0.318775900541919	0.318775900541919
31066.0	Bessières	Occitanie	43.796995756	1.58618244226	4260.0	76.0	31.0	2	0.4694835680751174	0.4694835680751174
31067.0	Bezins-Garraux	Occitanie	42.9389029798	0.702058330112	43.0	76.0	31.0	1	23.25581395348837	10.0
31069.0	Blagnac	Occitanie	43.6421867862	1.37886941086	26956.0	76.0	31.0	10	0.37097492209526634	0.37097492209526634
31070.0	Blajan	Occitanie	43.2538737528	0.647870154984	446.0	76.0	31.0	2	4.484304932735426	4.484304932735426
31072.0	Boissède	Occitanie	43.4071039513	0.826216857936	70.0	76.0	31.0	1	14.285714285714285	10.0
31074.0	Bonrepos-Riquet	Occitanie	43.6764879436	1.62258710313	299.0	76.0	31.0	2	6.688963210702341	6.688963210702341
31079.0	Bouloc	Occitanie	43.7958003847	1.4191891401	4773.0	76.0	31.0	1	0.20951183741881416	0.20951183741881416
31080.0	Boulogne-sur-Gesse	Occitanie	43.2904403081	0.650641474176	1690.0	76.0	31.0	5	2.9585798816568047	2.9585798816568047
31082.0	Bourg-Saint-Bernard	Occitanie	43.6062435509	1.69878224324	1126.0	76.0	31.0	2	1.7761989342806395	1.7761989342806395
31083.0	Boussan	Occitanie	43.2416263928	0.875149673224	235.0	76.0	31.0	1	4.25531914893617	4.25531914893617
31084.0	Boussens	Occitanie	43.1763531912	0.960371645513	1097.0	76.0	31.0	1	0.9115770282588879	0.9115770282588879
31088.0	Brax	Occitanie	43.6156942044	1.23194886903	2981.0	76.0	31.0	2	0.6709158000670916	0.6709158000670916
31090.0	Brignemont	Occitanie	43.7692039824	0.998300952278	372.0	76.0	31.0	1	2.688172043010753	2.688172043010753
31091.0	Bruguières	Occitanie	43.7271508931	1.40915818124	6060.0	76.0	31.0	3	0.49504950495049505	0.49504950495049505
31094.0	Buzet-sur-Tarn	Occitanie	43.7685831064	1.61379658307	2900.0	76.0	31.0	2	0.689655172413793	0.689655172413793
31098.0	Cadours	Occitanie	43.7262666734	1.04672330873	1137.0	76.0	31.0	2	1.759014951627089	1.759014951627089
31099.0	Caignac	Occitanie	43.3198333866	1.70726784599	425.0	76.0	31.0	1	2.352941176470588	2.352941176470588
31100.0	Calmont	Occitanie	43.2841584192	1.62632523244	2426.0	76.0	31.0	4	1.6488046166529267	1.6488046166529267
31102.0	Cambiac	Occitanie	43.4906846108	1.7895005846	234.0	76.0	31.0	1	4.273504273504274	4.273504273504274
